CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,Average_Monthly_Charges,Customer_Lifetime_Value
46707cd6-4ced-4164-a9df-14e9389641dd,38.0,Female,One year,25.67,1206.49,No,Fiber optic,47,No,Electronic check,Yes,25.67,12064.9
97777f10-f2d2-493f-8e85-140d0f9aeb70,43.0,Female,One year,,550.8,No,Fiber optic,24,No,Credit card,Yes,22.95,5508.0
2cd58759-e95d-4761-bc36-dc59e134edfc,42.0,Female,Two year,37.83,1399.71,No,No,37,Yes,Electronic check,No,37.83,13997.1
8e4c3ab5-6d5d-4477-adc2-9178a0411612,39.0,Female,Month-to-month,118.64,6643.84,Yes,DSL,56,Yes,Electronic check,No,118.64,66438.4
582b91ee-f8e8-435b-8c00-988a7ee1011a,76.0,Female,Two year,91.51,4209.46,No,No,46,No,Mailed check,Yes,91.51,42094.6
61935990-abdd-4a8f-a4b0-5c89f10bce9c,44.0,Male,One year,81.46,2280.8799999999997,Yes,DSL,28,Yes,Mailed check,No,81.46,22808.799999999996
b2414482-5198-44d8-8643-3603c92a7d7c,66.0,Male,Two year,24.7,1284.3999999999999,Yes,DSL,52,No,Bank transfer,Yes,24.699999999999996,12843.999999999998
4cc57e0d-2633-4018-a883-ac6e6a944054,30.0,Female,One year,107.91,1618.6499999999999,Yes,DSL,15,Yes,Mailed check,No,107.91,16186.499999999998
89b5aab0-c121-49db-af12-b150605fb1eb,50.0,Male,Two year,101.28,4557.6,No,Fiber optic,45,No,Electronic check,No,101.28,45576.0
39b02e2a-d96e-484f-bdb0-174e7938878a,51.0,Male,Two year,,5015.84,Yes,Fiber optic,58,No,Mailed check,No,86.48,50158.4
24f43c62-b523-40de-9b87-d29c4cfd0fc1,58.0,Male,One year,53.91,3611.97,No,No,67,Yes,Credit card,No,53.91,36119.7
0ec0713d-ea2c-4a51-b688-d11fce4758be,52.0,Female,Two year,27.05,1109.05,Yes,Fiber optic,41,No,Bank transfer,No,27.049999999999997,11090.5
6aa0426d-f7c0-45f7-a9a5-3b4f8ff8869d,18.0,Male,Month-to-month,78.0,5070.0,No,DSL,65,Yes,Mailed check,No,78.0,50700.0
636f6e5c-2253-4706-87ad-8b268eaa5841,38.0,Male,Two year,91.97,3678.8,No,DSL,40,Yes,Bank transfer,No,91.97,36788.0
548c1d84-340d-4049-8147-65063e2bf9c9,65.0,Male,Two year,29.42,147.10000000000002,No,No,5,Yes,Bank transfer,Yes,29.420000000000005,1471.0000000000002
73253aa3-ec17-4298-943d-f5b3a58e83dd,72.0,Female,Month-to-month,83.38,2334.64,No,DSL,28,No,Bank transfer,No,83.38,23346.399999999998
891f6912-17ab-4863-9efe-ef4fd8ddbbc0,23.0,Male,One year,48.64,1848.32,No,No,38,No,Credit card,No,48.64,18483.2
0d31812e-30c3-4756-9453-f867b97e6224,45.0,Male,Month-to-month,96.42,1735.56,Yes,No,18,No,Electronic check,Yes,96.42,17355.6
9adf4709-ac75-4344-a08e-149e44b9e602,34.0,Female,Two year,73.96,2736.52,No,DSL,37,Yes,Credit card,No,73.96,27365.2
12a1fe7d-dfa5-4722-8a1f-c9df9a591974,22.0,Female,One year,32.9,888.3,No,Fiber optic,27,Yes,Bank transfer,Yes,32.9,8883.0
966be275-c2fe-4954-8dfd-9531302b7831,48.0,Male,Two year,72.65,1816.2500000000002,Yes,DSL,25,No,Mailed check,No,72.65,18162.500000000004
378e6510-8f10-433e-abe4-2e7db96c1163,22.0,Male,Two year,59.57,4110.33,No,DSL,69,Yes,Mailed check,No,59.57,41103.3
e8334da5-de95-4695-b579-c1437ab99428,55.0,Female,Month-to-month,38.04,1027.08,No,No,27,Yes,Credit card,No,38.04,10270.8
e8b3d763-f4ff-4f3a-8d9d-baeb553d2625,20.0,Female,Month-to-month,104.15,5624.1,No,Fiber optic,54,Yes,Mailed check,No,104.15,56241.0
30a5648e-efe9-43d0-b639-08bf03ece8ff,70.0,Female,One year,21.1,147.70000000000002,No,No,7,No,Bank transfer,No,21.1,1477.0000000000002
bf337a15-1e08-4f20-bdd1-51b0f64ab6ec,40.0,Female,One year,51.21,1382.67,No,DSL,27,No,Bank transfer,No,51.21,13826.7
ea18d32c-7a9a-4ef5-811b-d1c4ffe3f366,54.0,Female,One year,21.26,1254.3400000000001,Yes,No,59,No,Electronic check,No,21.26,12543.400000000001
b42a2d93-9aba-4f15-b214-90623e1a963e,70.0,Female,Two year,29.6,917.6,No,No,31,Yes,Bank transfer,No,29.6,9176.0
3d44cb2c-ea45-4a41-a589-ada1345af934,54.0,Female,Month-to-month,49.71,3380.28,Yes,DSL,68,Yes,Mailed check,No,49.71,33802.8
48769153-c688-43fe-9255-5c758d55119e,27.0,Male,Month-to-month,25.43,101.72,No,No,4,No,Electronic check,No,25.43,1017.2
a6129a1c-889d-4b76-b75c-30b561730c48,27.0,Female,Month-to-month,79.66,1433.8799999999999,Yes,DSL,18,No,Mailed check,No,79.66,14338.8
5c11ab6d-42f5-43f5-8ef4-c34d5bf86f3c,36.0,Female,One year,28.69,1807.47,Yes,No,63,No,Credit card,Yes,28.69,18074.7
774c0afa-7f4d-408c-a1ff-f6c08347f1da,34.0,Male,Month-to-month,90.17,4688.84,Yes,Fiber optic,52,Yes,Electronic check,No,90.17,46888.4
b8f0188e-fb37-4fae-8d85-63ca193e638d,38.0,Female,Month-to-month,25.26,1591.38,No,DSL,63,No,Bank transfer,No,25.26,15913.800000000001
51facefa-d6f8-4f7a-82fa-1da878308631,31.0,Female,Month-to-month,25.93,1166.85,No,Fiber optic,45,No,Electronic check,No,25.93,11668.5
501ba851-5ee6-4495-b400-29c3ea11905b,26.0,Male,One year,50.53,606.36,Yes,No,12,No,Bank transfer,No,50.53,6063.6
dd34aa18-9001-4ed4-8bb4-01e769f753f1,,Female,Month-to-month,109.66,877.28,No,Fiber optic,8,Yes,Bank transfer,No,109.66,8772.8
0426fcc9-255b-40e2-bdc2-b74b38a56b49,18.0,Male,One year,84.14,1851.08,No,Fiber optic,22,No,Mailed check,No,84.14,18510.8
95831d58-ef4c-4119-8da5-d39b42c21797,68.0,Male,Month-to-month,97.01,3977.4100000000003,Yes,Fiber optic,41,Yes,Bank transfer,Yes,97.01,39774.100000000006
4b91b8cb-6ae6-4582-b852-b3cd9442b5e6,62.0,Male,Month-to-month,34.16,1400.56,No,No,41,No,Bank transfer,No,34.16,14005.599999999999
3ae28023-5472-4d2d-b239-9ffb27046f25,30.0,Male,Month-to-month,103.41,5894.37,Yes,DSL,57,Yes,Bank transfer,No,103.41,58943.7
3ee82983-d557-4241-91dd-b9bf613d2de9,21.0,Female,One year,20.81,665.92,No,No,32,No,Mailed check,No,20.81,6659.2
f186e47a-a794-4320-8cf6-e8b87fd238c3,79.0,Male,One year,41.31,2272.05,Yes,No,55,No,Bank transfer,No,41.31,22720.5
c36b9a0a-41e0-4a89-966a-9ce7af521b94,18.0,Male,Month-to-month,81.61,489.65999999999997,No,No,6,Yes,Credit card,No,81.61,4896.599999999999
b93b17fb-f76d-45fd-bd16-45a0d253d966,66.0,Female,Two year,57.52,2243.28,No,DSL,39,No,Mailed check,No,57.52,22432.800000000003
75f8e3a8-7d97-4c0f-bd56-09c4a4461663,57.0,Male,One year,118.42,1065.78,Yes,No,9,No,Credit card,No,118.42,10657.8
5a2837b2-cb83-43f2-bb96-f6022b115c36,49.0,Male,One year,23.03,736.96,Yes,No,32,No,Electronic check,No,23.03,7369.6
8bea75c1-b866-47aa-a3d4-526b2b54ff7a,51.0,Male,Month-to-month,119.86,4314.96,No,DSL,36,No,Mailed check,No,119.86,43149.6
e3ad64d4-eab9-4b02-af1d-c1217d024c6d,,Male,Two year,82.36,1317.76,Yes,DSL,16,Yes,Credit card,No,82.36,13177.6
f50d7a37-a44d-4fec-bd85-d7fa8ac97b01,48.0,Female,Month-to-month,75.87,910.44,Yes,DSL,12,Yes,Mailed check,No,75.87,9104.400000000001
d6cd3155-08a8-4c7f-8621-38ad0f09105c,25.0,Male,One year,25.95,1063.95,Yes,Fiber optic,41,Yes,Bank transfer,Yes,25.950000000000003,10639.5
d1682e09-f1f7-4904-9307-5157d8c128e7,56.0,Female,One year,47.33,3171.1099999999997,Yes,DSL,67,Yes,Mailed check,No,47.33,31711.1
01a25ed1-c3ab-45f1-8c6b-7074ab102c9b,43.0,Female,Month-to-month,112.47,6523.26,Yes,Fiber optic,58,Yes,Electronic check,No,112.47,65232.600000000006
a175a9c3-d7b1-42a9-a332-a50e6992896e,75.0,Male,Month-to-month,55.42,498.78000000000003,No,Fiber optic,9,Yes,Credit card,No,55.42,4987.8
26a9e100-b509-409b-9166-58ce3b3f3800,,Male,Two year,86.17,1464.89,Yes,No,17,Yes,Mailed check,Yes,86.17,14648.900000000001
74bd0c93-8177-4661-b7fe-032c02571851,71.0,Male,Two year,119.95,599.75,Yes,Fiber optic,5,Yes,Bank transfer,No,119.95,5997.5
a3422e50-9e2a-4324-8f79-a8a75f8a14bd,71.0,Male,One year,46.31,1204.06,Yes,No,26,No,Credit card,No,46.309999999999995,12040.599999999999
e9aa144b-9dd4-4675-af14-5064aab07015,20.0,Female,Two year,77.61,77.61,Yes,Fiber optic,1,No,Credit card,No,77.61,776.1
0406ff44-7ce4-4679-a8c6-dbc07bb3447b,,Female,Two year,89.64,89.64,No,DSL,1,Yes,Credit card,No,89.64,896.4
694d7b00-8d38-4327-883f-13c601b158e9,67.0,Female,One year,36.46,1276.1000000000001,Yes,No,35,Yes,Electronic check,Yes,36.46,12761.000000000002
b8e19f56-8787-4a21-8448-2a220308aa5e,29.0,Male,One year,34.87,313.83,No,Fiber optic,9,Yes,Bank transfer,No,34.87,3138.2999999999997
49646b96-fa3c-4628-8926-21df465568b7,18.0,Female,One year,65.63,2493.9399999999996,No,No,38,No,Bank transfer,No,65.63,24939.399999999994
b2a6e468-d02b-4243-8091-3ac10463750e,71.0,Male,One year,58.58,234.32,Yes,DSL,4,Yes,Credit card,No,58.58,2343.2
f090f5a0-ce61-4199-ae3a-0ba8ac8d6c7d,61.0,Male,Month-to-month,91.42,4753.84,Yes,Fiber optic,52,Yes,Mailed check,Yes,91.42,47538.4
eb053fc4-1b65-4dab-ade4-6e91e8e6e840,,Male,One year,26.95,512.05,No,Fiber optic,19,Yes,Credit card,Yes,26.95,5120.5
3db02235-261e-4555-863e-1f2a18a806ef,47.0,Male,One year,,586.1,No,DSL,5,Yes,Bank transfer,No,117.22,5861.0
409e7a80-86c5-41d6-9ea9-f50831227592,47.0,Male,One year,21.43,1028.6399999999999,No,Fiber optic,48,No,Electronic check,No,21.429999999999996,10286.399999999998
cb80f288-446f-44dd-9abc-a6e5d0b1e3eb,76.0,Female,Two year,80.13,5048.19,Yes,Fiber optic,63,Yes,Electronic check,No,80.13,50481.899999999994
f5948a54-5f80-4eeb-943a-9aff659b0105,74.0,Female,One year,76.26,2897.88,No,No,38,No,Credit card,No,76.26,28978.800000000003
3e42df5b-90a3-4bbf-b580-e05067f1698c,34.0,Male,Month-to-month,33.47,1740.44,Yes,Fiber optic,52,No,Electronic check,No,33.47,17404.4
4ccb2355-39d1-47ff-b27e-1442fd7fe973,65.0,Female,Month-to-month,35.09,1614.14,No,DSL,46,No,Electronic check,No,35.09,16141.400000000001
14a34f7f-d90d-419b-93fb-e043af1d5a1a,64.0,Male,One year,99.27,893.43,No,Fiber optic,9,Yes,Mailed check,No,99.27,8934.3
a65f7b8a-dbb4-4021-bdde-64afa75b395a,40.0,Male,Month-to-month,108.76,5438.0,Yes,No,50,No,Electronic check,Yes,108.76,54380.0
67c0518b-17ef-4621-881c-79d4c27437eb,32.0,Male,Two year,48.3,3187.7999999999997,Yes,Fiber optic,66,Yes,Mailed check,No,48.3,31877.999999999996
79db7862-8d7d-4772-a08e-2f5c61177270,54.0,Female,One year,63.8,2424.4,No,No,38,Yes,Credit card,Yes,63.800000000000004,24244.0
b3eda8f1-026b-4383-a301-ec030e5d8c6a,38.0,Male,Month-to-month,,1498.5,Yes,Fiber optic,27,Yes,Bank transfer,Yes,55.5,14985.0
d867888b-7ff6-4824-952a-eaec2bdfcb41,31.0,Male,Month-to-month,27.25,545.0,Yes,No,20,Yes,Bank transfer,No,27.25,5450.0
54ce26be-c8cc-42c2-a518-a4186f14b3f6,,Female,One year,,5413.839999999999,No,No,62,Yes,Mailed check,Yes,87.32,54138.399999999994
f94d8fcb-dba3-496f-ba32-3f6990dbfad6,28.0,Female,Month-to-month,102.52,1640.32,Yes,Fiber optic,16,Yes,Bank transfer,Yes,102.52,16403.2
eb4d8f42-8735-40a2-a511-09611869a217,68.0,Female,One year,50.49,656.37,Yes,DSL,13,Yes,Credit card,No,50.49,6563.7
e6b9d31a-361f-4d90-bad1-fa330ae4ac11,56.0,Male,Month-to-month,119.02,2380.4,No,DSL,20,Yes,Bank transfer,No,119.02000000000001,23804.0
9118c400-e336-4243-b139-c476de3ce88b,55.0,Male,Two year,27.59,,No,Fiber optic,24,No,Electronic check,No,27.59,6621.599999999999
ec95b3ac-0beb-4c34-8566-7c4879ba630a,77.0,Female,Month-to-month,86.18,4309.0,Yes,Fiber optic,50,Yes,Credit card,No,86.18,43090.0
47c68688-ecf3-4053-af36-b8cc13087974,51.0,Male,Month-to-month,64.82,453.73999999999995,Yes,Fiber optic,7,No,Credit card,No,64.82,4537.4
a879d8f8-9042-4eb7-8b04-0f53e63949d4,55.0,Female,One year,64.66,1875.1399999999999,Yes,Fiber optic,29,Yes,Bank transfer,No,64.66,18751.399999999998
d9b59f84-edc3-41c3-adea-2d2d086c405f,67.0,Female,Month-to-month,65.76,328.8,No,Fiber optic,5,No,Bank transfer,No,65.76,3288.0
3508507a-f622-4842-8402-2b3c508211a5,51.0,Male,One year,45.87,1605.4499999999998,No,DSL,35,No,Mailed check,Yes,45.87,16054.499999999998
d218c9d6-c093-4fb0-a4e9-bcfd9647ff9f,35.0,Male,Two year,91.56,,Yes,No,65,Yes,Electronic check,No,91.56,59514.00000000001
edcabf94-65f6-4a53-9226-a8b3b674410d,47.0,Female,One year,92.16,6451.2,Yes,No,70,No,Bank transfer,No,92.16,64512.0
905f9096-2996-46e2-8c9d-690713b22cec,32.0,Female,One year,48.24,337.68,Yes,DSL,7,Yes,Bank transfer,No,48.24,3376.8
d9750f00-d5ab-48ae-9112-fbc03d8f95f4,44.0,Female,Month-to-month,103.53,4555.32,No,DSL,44,No,Mailed check,No,103.52999999999999,45553.2
8a624cbd-e582-4678-ad52-29dd639fc471,68.0,Female,Two year,51.68,671.84,No,No,13,Yes,Bank transfer,No,51.68,6718.400000000001
bd5ff093-c16f-4bcc-a243-bed754ec3f33,51.0,Male,One year,92.51,3515.38,Yes,DSL,38,No,Electronic check,No,92.51,35153.8
b076a7dc-fd0c-4433-8a5e-151b23d3cd4c,69.0,Female,Month-to-month,32.1,417.3,Yes,Fiber optic,13,No,Electronic check,No,32.1,4173.0
bed63da0-8033-45c2-9413-d64db962c8a7,74.0,Female,Month-to-month,36.87,1990.9799999999998,Yes,DSL,54,Yes,Credit card,No,36.87,19909.8
1901ef87-0dbf-4caf-988a-3f87f96d40f8,55.0,Female,One year,51.58,2269.52,Yes,DSL,44,No,Credit card,No,51.58,22695.2
1375ee90-d6b3-41e4-bb6d-ca0d6fe5040b,50.0,Male,Month-to-month,79.39,1032.07,No,DSL,13,Yes,Electronic check,No,79.39,10320.699999999999
9d264599-c4dd-4df5-9aec-56a857311609,41.0,Male,One year,84.55,2113.75,Yes,DSL,25,Yes,Mailed check,Yes,84.55,21137.5
f80b2cea-658e-44a2-9879-cf35f4719986,32.0,Female,One year,,1431.3600000000001,Yes,No,24,No,Credit card,No,59.64000000000001,14313.600000000002
a255e1bb-0795-4c1f-938d-6b8cc607b1e9,77.0,Male,One year,27.78,805.62,No,No,29,No,Electronic check,No,27.78,8056.2
735741e5-fe1a-4ba9-8896-9c5b45f8c28d,47.0,Male,Two year,57.36,4015.2,Yes,No,70,No,Electronic check,No,57.36,40152.0
8d93e14a-5b16-4158-ba67-470c7d98302f,72.0,Male,One year,-10.0,,Yes,No,18,Yes,Credit card,No,88.88,15998.4
2f8c83e5-6e8d-4644-a01b-fbcbf0eebcce,59.0,Female,Month-to-month,87.1,435.5,Yes,Fiber optic,5,Yes,Electronic check,No,87.1,4355.0
614c721d-a921-4b4c-95fb-e976ae007b7e,68.0,Female,Two year,36.02,648.36,Yes,Fiber optic,18,Yes,Electronic check,No,36.02,6483.6
4b9dfd58-9e5d-4c7a-85ac-c35415f00cb4,34.0,Male,Month-to-month,20.78,1309.14,Yes,No,63,Yes,Electronic check,No,20.78,13091.400000000001
12d15585-b68e-47fa-bf17-5534cc4d5819,22.0,Female,Two year,95.3,3526.1,Yes,No,37,No,Electronic check,No,95.3,35261.0
6147adeb-277b-4667-8499-d0a615007170,46.0,Female,Two year,30.64,2175.44,No,No,71,Yes,Credit card,No,30.64,21754.4
277eb0aa-a247-441d-88ad-0899b630794d,21.0,Male,Two year,28.23,1552.65,Yes,DSL,55,Yes,Mailed check,Yes,28.23,15526.5
5c56d9bc-5111-431d-a3be-441dbd5a0c9e,27.0,Male,Two year,20.27,243.24,No,Fiber optic,12,No,Electronic check,Yes,20.27,2432.4
f165d779-0154-4950-976d-e21f1b46ebdc,73.0,Female,Month-to-month,63.26,3289.52,No,Fiber optic,52,No,Bank transfer,No,63.26,32895.2
c2e79a98-5c23-4d8d-b1da-35b94eea9db8,34.0,Male,One year,70.33,4008.81,No,DSL,57,No,Mailed check,No,70.33,40088.1
16591c89-21eb-4aa9-9a2b-d69c450f69ee,27.0,Female,Month-to-month,83.77,3853.4199999999996,No,DSL,46,Yes,Bank transfer,No,83.77,38534.2
8e969227-72e7-4b51-ae54-ac6d2ff8e87e,34.0,Female,One year,49.61,2182.84,Yes,DSL,44,No,Bank transfer,Yes,49.61000000000001,21828.4
1a7167c7-6875-4545-832f-52c48e0370cf,77.0,Male,Month-to-month,91.04,2184.96,Yes,Fiber optic,24,No,Electronic check,Yes,91.04,21849.6
8de1596c-5a9a-406a-96f1-42a206b919aa,37.0,Female,Two year,36.93,332.37,Yes,DSL,9,Yes,Credit card,No,36.93,3323.7
c8d0f9e5-9919-45ea-98d0-0c2c17d30f32,41.0,Female,Two year,103.2,1238.4,Yes,DSL,12,Yes,Bank transfer,No,103.2,12384.0
0328c136-629e-43d8-9d1c-a267530ddda6,22.0,Male,One year,77.18,694.6200000000001,No,DSL,9,Yes,Bank transfer,No,77.18,6946.200000000001
c777a07f-6346-44ef-a9ef-74e34ab6821c,51.0,Male,One year,78.39,1724.58,No,No,22,Yes,Bank transfer,No,78.39,17245.8
8f3dc97f-e6b0-4a0a-b98f-5dbe15aede0f,23.0,Male,Month-to-month,40.98,696.66,No,DSL,17,No,Electronic check,No,40.98,6966.599999999999
3e245fbf-fa69-4cd2-be23-90f3e7bbaefc,70.0,Female,One year,27.41,904.53,Yes,No,33,Yes,Electronic check,Yes,27.41,9045.3
af70de70-2b69-495e-8567-1b58926bffa5,19.0,Male,Month-to-month,66.47,3124.09,No,Fiber optic,47,No,Credit card,No,66.47,31240.9
44d7df9a-238b-45b7-ab64-777c6177a771,30.0,Male,One year,81.56,1223.4,Yes,Fiber optic,15,No,Electronic check,Yes,81.56,12234.0
255bfc1c-7e3d-4ee4-84b6-4ec14d16f049,,Male,One year,29.5,973.5,No,Fiber optic,33,Yes,Mailed check,Yes,29.5,9735.0
46a56fe8-6f46-41b1-aace-1aa9103246b3,60.0,Male,One year,115.05,1725.75,Yes,No,15,Yes,Credit card,No,115.05,17257.5
c85cd714-7bf6-4552-8cbc-90446bcd5ce7,60.0,Female,Two year,118.04,3187.0800000000004,No,DSL,27,Yes,Electronic check,No,118.04000000000002,31870.800000000003
f1b88d65-406f-44d6-9c72-aebd13b11e59,65.0,Female,Two year,74.55,4547.55,No,Fiber optic,61,Yes,Electronic check,No,74.55,45475.5
7eece88d-a002-452a-b88c-ddde3f2086c2,28.0,Male,Month-to-month,115.01,7820.68,Yes,DSL,68,No,Bank transfer,No,115.01,78206.8
75366b9f-320f-42c0-9dde-01889803b22e,,Female,One year,37.94,1821.12,No,No,48,Yes,Electronic check,No,37.94,18211.199999999997
01bb819c-4dfe-4117-a2af-711f1b628a9d,,Male,Month-to-month,22.54,180.32,No,Fiber optic,8,Yes,Bank transfer,Yes,22.54,1803.1999999999998
d773f98d-550c-4fe9-a54c-11d9f2e61828,74.0,Male,One year,23.94,143.64000000000001,Yes,DSL,6,No,Electronic check,No,23.94,1436.4
dcb9075e-cdd7-4460-a140-77d39ec4ea48,40.0,Female,Two year,78.75,4961.25,No,DSL,63,No,Electronic check,Yes,78.75,49612.5
6e3cdd4f-55b1-45e4-b0b2-7304545cd88d,72.0,Female,Two year,26.16,52.32,No,Fiber optic,2,No,Electronic check,Yes,26.16,523.2
a6aa59e5-dc08-4f29-92d3-3488d0c30018,33.0,Male,One year,115.85,2548.7,No,DSL,22,Yes,Electronic check,No,115.85,25487.0
4ce953a7-22d9-4db3-982a-2277f966d59f,48.0,Male,One year,34.19,717.99,No,No,21,No,Electronic check,No,34.19,7179.9
b1fead13-f280-4f1d-9a6c-0db952171c88,28.0,Female,Two year,50.47,302.82,Yes,Fiber optic,6,No,Credit card,No,50.47,3028.2
2d79a2d1-506e-40c7-baa0-61e9336b00cb,71.0,Male,Two year,102.25,7157.5,Yes,Fiber optic,70,No,Electronic check,Yes,102.25,71575.0
51b30182-f7fe-404f-a5f3-0779f6ee5cdb,33.0,Female,Month-to-month,41.87,544.31,No,Fiber optic,13,Yes,Electronic check,No,41.87,5443.099999999999
a205e54f-b1e8-409d-bc20-b9f24a9c589e,25.0,Male,Two year,44.3,44.3,Yes,Fiber optic,1,No,Bank transfer,No,44.3,443.0
c82f78fd-936c-431c-b7bf-52447db2a7aa,21.0,Male,One year,84.23,1853.0600000000002,No,No,22,Yes,Mailed check,Yes,84.23,18530.600000000002
47c1c017-6045-4909-936d-47d73e0f84ce,57.0,Female,Month-to-month,47.61,1142.6399999999999,Yes,No,24,No,Mailed check,No,47.60999999999999,11426.399999999998
5d71a898-6497-4593-892e-8c93d105c8d6,21.0,Female,One year,41.74,2671.36,No,DSL,64,No,Credit card,Yes,41.74,26713.600000000002
33261887-9058-41df-ae9b-f3e11d27c09a,73.0,Female,Month-to-month,45.42,1862.22,No,No,41,No,Electronic check,No,45.42,18622.2
2e0fb5b3-8bae-491e-bf4c-c10f979c30cf,42.0,Female,One year,69.06,,Yes,DSL,22,No,Mailed check,No,69.06,15193.2
06e3f949-8cd3-4c62-8482-9b71ae84b81c,20.0,Female,Two year,116.61,7113.21,No,DSL,61,No,Bank transfer,No,116.61,71132.1
f166cdcf-762c-4fbc-ba2a-a7baf3f81c31,49.0,Female,One year,103.22,1238.6399999999999,No,Fiber optic,12,No,Bank transfer,No,103.21999999999998,12386.399999999998
cc351e4f-703e-457f-b5ab-8466b5578b00,20.0,Female,Month-to-month,48.46,193.84,No,DSL,4,Yes,Credit card,Yes,48.46,1938.4
11b461e9-b15d-472d-94ce-e27c4a94ae9f,44.0,Male,One year,56.34,676.08,No,Fiber optic,12,Yes,Bank transfer,No,56.34,6760.8
cb881c32-cbb0-4a8b-9908-a121d1a7ba20,46.0,Male,Month-to-month,66.45,2192.85,Yes,DSL,33,Yes,Mailed check,No,66.45,21928.5
23a13e20-7fd2-45ee-ac48-436668bd80d7,49.0,Male,One year,117.89,2475.69,Yes,No,21,No,Mailed check,Yes,117.89,24756.9
40afbf3f-3df5-4967-8d86-70bda2224f96,67.0,Female,Two year,37.24,1936.48,Yes,Fiber optic,52,Yes,Mailed check,Yes,37.24,19364.8
6c521d13-b719-4b68-a775-ee42a89e22f2,78.0,Female,Two year,55.75,2620.25,Yes,DSL,47,No,Electronic check,Yes,55.75,26202.5
72f60958-12ef-4101-a082-786fca00ef58,,Female,One year,92.94,5483.46,No,No,59,Yes,Bank transfer,No,92.94,54834.6
950df1a0-7aaf-4001-9912-316afd9e8e20,68.0,Male,One year,116.39,5470.33,No,No,47,No,Bank transfer,No,116.39,54703.3
ec6a37ad-81b1-4db9-88cc-4d49669b29b8,36.0,Female,One year,35.57,1991.92,No,Fiber optic,56,Yes,Electronic check,No,35.57,19919.2
6b15c11b-b113-450b-9ea0-50c6eb9ed274,38.0,Female,Month-to-month,42.74,555.62,No,Fiber optic,13,No,Mailed check,No,42.74,5556.2
f7eae66e-ca6c-4f9b-8969-71018b2c550a,22.0,Male,One year,42.57,1873.08,Yes,Fiber optic,44,No,Bank transfer,No,42.57,18730.8
cff2b1c4-e53f-4644-b39e-4df25c0a1feb,35.0,Female,One year,22.09,773.15,Yes,DSL,35,Yes,Mailed check,No,22.09,7731.5
ea163354-a35f-49c1-9804-95628972abbd,45.0,Male,Month-to-month,80.41,2331.89,Yes,Fiber optic,29,No,Electronic check,No,80.41,23318.899999999998
3f8c1097-c4da-4c2e-9bff-a27915c1604f,59.0,Male,Two year,,4875.92,No,No,56,Yes,Mailed check,No,87.07000000000001,48759.2
2a9528c3-5ae1-4bad-aa29-60fda85894df,78.0,Female,One year,80.25,401.25,No,No,5,Yes,Credit card,No,80.25,4012.5
902f3465-0b57-4720-9cd8-758ba5a1c825,39.0,Female,One year,27.13,1817.71,No,Fiber optic,67,Yes,Electronic check,Yes,27.13,18177.1
a590fd3c-ad6e-4c57-a520-c3d0fbcdbf5e,38.0,Female,Two year,26.92,1426.76,No,Fiber optic,53,Yes,Mailed check,No,26.919999999999998,14267.6
54e38579-c0af-4193-b780-ef2f664d5922,23.0,Male,Two year,41.04,2462.4,Yes,No,60,No,Electronic check,No,41.04,24624.0
1b1f2eb1-6e32-45a8-8bd5-cc86f73936e9,18.0,Male,Month-to-month,49.03,294.18,Yes,DSL,6,Yes,Bank transfer,No,49.03,2941.8
38d5101f-423c-4d9d-993e-478302b34254,22.0,Male,One year,98.65,,Yes,No,48,No,Credit card,No,98.65000000000002,47352.00000000001
8ed8a80d-84cf-4e39-bf31-c29f82bbad84,58.0,Female,One year,35.94,,No,No,35,No,Electronic check,No,35.94,12578.999999999998
38958939-9342-409f-b00a-c64c949cd8d4,,Female,Month-to-month,24.41,439.38,Yes,No,18,No,Mailed check,No,24.41,4393.8
768b4f7e-6421-4e66-9fc6-4cd0721e8b1f,43.0,Female,Two year,59.4,653.4,No,Fiber optic,11,Yes,Bank transfer,No,59.4,6534.0
b0c07fcc-96ad-44df-adf7-5924c5b8386b,63.0,Female,Month-to-month,61.64,3143.64,Yes,DSL,51,No,Mailed check,No,61.64,31436.399999999998
ff69723d-584f-485b-a697-384d801e8690,51.0,Male,Two year,65.09,1497.0700000000002,Yes,DSL,23,No,Mailed check,No,65.09,14970.7
4ba17233-1ac3-4f31-bb96-e2d10649bcf6,66.0,Male,Month-to-month,102.69,4826.43,No,Fiber optic,47,Yes,Electronic check,No,102.69000000000001,48264.3
15fa9483-f633-4c2d-aba9-00e16a7d5d96,31.0,Male,Two year,29.8,1758.2,No,No,59,No,Electronic check,Yes,29.8,17582.0
baeb286b-f0d0-470f-94d1-3d551db6b844,43.0,Male,Month-to-month,90.39,5152.2300000000005,No,Fiber optic,57,No,Mailed check,No,90.39000000000001,51522.3
57d337d3-4fd8-4bbb-992c-11072444d301,62.0,Female,Two year,53.79,3012.24,Yes,Fiber optic,56,No,Electronic check,No,53.79,30122.399999999998
8567c805-34f5-41c0-88c5-eb2a7490adeb,44.0,Female,Two year,51.0,1377.0,Yes,DSL,27,No,Mailed check,No,51.0,13770.0
18fdd2b9-79e5-49aa-992a-35497ba109d0,26.0,Female,Two year,113.25,3963.75,Yes,DSL,35,No,Electronic check,No,113.25,39637.5
